date,value
2013-08-07,36.4950637817
2013-08-08,36.3051490784
2013-08-09,36.3367881775
2013-08-12,36.3051490784
2013-08-13,36.6216545105
2013-08-14,36.4317550659
2013-08-15,35.9253120422
2013-08-16,35.9253120422
2013-08-19,35.8303565979
2013-08-20,35.5138320923
2013-08-21,35.0074043274
2013-08-22,35.228969574
2013-08-23,35.8303565979
2013-08-26,35.4188728333
2013-08-27,35.0390472412
2013-08-28,35.134021759
2013-08-29,35.1023597717
2013-08-30,34.4060096741
2013-09-03,35.2606086731
2013-09-04,35.7987060547
2013-09-05,35.7037506104
2013-09-06,35.8303565979
2013-09-09,36.7482681274
2013-09-10,37.0331535339
2013-09-11,36.7799186707
2013-09-12,36.5267028809
2013-09-13,36.7166252136
2013-09-16,37.1913986206
2013-09-17,37.0331535339
2013-09-18,38.1726341248
2013-09-19,37.982711792
2013-09-20,37.6661872864
2013-09-23,37.7927932739
2013-09-24,37.8244514465
2013-09-25,37.7294883728
2013-09-26,38.3308906555
2013-09-27,38.0460243225
2013-09-30,37.7294883728
2013-10-01,37.571231842
2013-10-02,37.3813209534
2013-10-03,37.0964508057
2013-10-04,37.1597557068
2013-10-07,36.4634056091
2013-10-08,36.3367881775
2013-10-09,37.1913986206
2013-10-10,37.7294883728
2013-10-11,37.7927932739
2013-10-14,37.8561058044
2013-10-15,37.5395812988
2013-10-16,37.8877563477
2013-10-17,38.204284668
2013-10-18,38.2359275818
2013-10-21,38.2675819397
2013-10-22,38.4574890137
2013-10-23,37.6661872864
2013-10-24,38.0460243225
2013-10-25,37.4762840271
2013-10-28,37.6028938293
2013-10-29,37.8877563477
2013-10-30,37.8877563477
2013-10-31,37.6978416443
2013-11-01,37.2863616943
2013-11-04,37.3180160522
2013-11-05,37.0014877319
2013-11-06,37.5079345703
2013-11-07,36.8115844727
2013-11-08,37.0964508057
2013-11-11,37.0331535339
2013-11-12,37.5079345703
2013-11-13,37.7927932739
2013-11-14,38.1093254089
2013-11-15,38.6474113464
2013-11-18,38.5841064453
2013-11-19,38.3625411987
2013-11-20,38.3625411987
2013-11-21,38.5208091736
2013-11-22,38.4891471863
2013-11-25,38.204284668
2013-11-26,38.0460243225
2013-11-27,38.204284668
2013-11-29,38.1726341248
2013-12-02,38.0776748657
2013-12-03,37.9193954468
2013-12-04,37.6345443726
2013-12-05,37.3180160522
2013-12-06,37.7927932739
2013-12-09,37.7927932739
2013-12-10,37.8561058044
2013-12-11,37.5079345703
2013-12-12,37.6345443726
2013-12-13,37.3180160522
2013-12-16,37.0964508057
2013-12-17,37.1280937195
2013-12-18,37.8552284241
2013-12-19,37.5363121033
2013-12-20,37.6638793945
2013-12-23,38.0146789551
2013-12-24,37.5044250488
2013-12-26,38.1103591919
2013-12-27,38.3017196655
2013-12-30,38.6525192261
2013-12-31,38.7163047791
2014-01-02,38.0784645081
2014-01-03,38.3017196655
2014-01-06,38.1741447449
2014-01-07,38.33360672
2014-01-08,38.3973884583
2014-01-09,38.2698173523
2014-01-10,38.5249481201
2014-01-13,38.2698173523
2014-01-14,38.1741447449
2014-01-15,38.4611740112
2014-01-16,38.33360672
2014-01-17,38.4292755127
2014-01-21,38.4930648804
2014-01-22,38.5887260437
2014-01-23,37.8233375549
2014-01-24,37.249294281
2014-01-27,36.7709236145
2014-01-28,37.0898361206
2014-01-29,37.0579338074
2014-01-30,37.1217308044
2014-01-31,36.1330871582
2014-02-03,35.3995933533
2014-02-04,35.4314613342
2014-02-05,35.4952583313
2014-02-06,35.9098434448
2014-02-07,36.4838867188
2014-02-10,36.324432373
2014-02-11,36.8347091675
2014-02-12,36.7709236145
2014-02-13,36.4519996643
2014-02-14,36.2925453186
2014-02-18,37.0898361206
2014-02-19,36.6433486938
2014-02-20,36.4201126099
2014-02-21,36.7071380615
2014-02-24,37.1217308044
2014-02-25,36.9941596985
2014-02-26,36.8347091675
2014-02-27,36.8347091675
2014-02-28,37.0260429382
2014-03-03,36.1649742126
2014-03-04,37.0898361206
2014-03-05,36.6752433777
2014-03-06,37.3768577576
2014-03-07,37.1217308044
2014-03-10,36.9622573853
2014-03-11,36.579574585
2014-03-12,36.228767395
2014-03-13,35.6228256226
2014-03-14,35.2082328796
2014-03-17,35.590927124
2014-03-18,35.5590400696
2014-03-19,35.3676948547
2014-03-20,34.8574295044
2014-03-21,34.6979675293
2014-03-24,34.8255386353
2014-03-25,34.9849891663
2014-03-26,35.2401199341
2014-03-27,35.7503890991
2014-03-28,36.1330871582
2014-03-31,36.1330871582
2014-04-01,36.228767395
2014-04-02,36.5476722717
2014-04-03,36.3563156128
2014-04-04,36.1968650818
2014-04-07,35.8460578918
2014-04-08,35.0806617737
2014-04-09,35.590927124
2014-04-10,34.570400238
2014-04-11,34.4428329468
2014-04-14,34.9212112427
2014-04-15,34.8893280029
2014-04-16,35.5590400696
2014-04-17,35.6547203064
2014-04-21,35.6547203064
2014-04-22,35.3995933533
2014-04-23,35.4952583313
2014-04-24,35.3676948547
2014-04-25,35.1444549561
2014-04-28,35.3357925415
2014-04-29,35.4314613342
2014-04-30,35.3357925415
2014-05-01,35.7822761536
2014-05-02,35.71849823
2014-05-05,35.6228256226
2014-05-06,35.5271377563
2014-05-07,35.3676948547
2014-05-08,35.2401199341
2014-05-09,35.5271377563
2014-05-12,35.5590400696
2014-05-13,36.0374183655
2014-05-14,35.8460578918
2014-05-15,35.4952583313
2014-05-16,35.5590400696
2014-05-19,35.6228256226
2014-05-20,35.2082328796
2014-05-21,35.6228256226
2014-05-22,35.9736289978
2014-05-23,36.324432373
2014-05-27,36.61145401
2014-05-28,36.4519996643
2014-05-29,36.8665847778
2014-05-30,36.9303741455
2014-06-02,37.3768577576
2014-06-03,37.313079834
2014-06-04,37.5682029724
2014-06-05,37.6638793945
2014-06-06,37.6638793945
2014-06-09,37.6319847107
2014-06-10,37.313079834
2014-06-11,37.4087409973
2014-06-12,37.5363121033
2014-06-13,37.7276573181
2014-06-16,37.7276573181
2014-06-17,37.6638793945
2014-06-18,38.1741447449
2014-06-19,38.8438606262
2014-06-20,38.8757591248
2014-06-23,38.5568389893
2014-06-24,38.5568389893
2014-06-25,38.6917076111
2014-06-26,38.5632629395
2014-06-27,38.4669303894
2014-06-30,38.6595954895
2014-07-01,39.3338813782
2014-07-02,39.2375640869
2014-07-03,39.10912323
2014-07-07,38.8201370239
2014-07-08,38.6917076111
2014-07-09,38.9485740662
2014-07-10,38.2742843628
2014-07-11,38.3384971619
2014-07-14,38.7880325317
2014-07-15,38.9164657593
2014-07-16,38.9806861877
2014-07-17,38.7238082886
2014-07-18,38.9164657593
2014-07-21,38.8522491455
2014-07-22,38.9806861877
2014-07-23,39.0127868652
2014-07-24,38.8201370239
2014-07-25,38.9485740662
2014-07-28,39.1733398438
2014-07-29,39.0770149231
2014-07-30,39.10912323
2014-07-31,38.531162262
2014-08-01,38.499042511
2014-08-04,38.5632629395
2014-08-05,37.9531822205
2014-08-06,37.7605285645
2014-08-07,37.6320953369
2014-08-08,37.6963043213
2014-08-11,38.0495185852
2014-08-12,37.9852867126
2014-08-13,38.3063926697
2014-08-14,38.3706016541
2014-08-15,38.4348220825
2014-08-18,38.5632629395
2014-08-19,38.595375061
2014-08-20,38.3706016541
2014-08-21,38.5632629395
2014-08-22,38.2742843628
2014-08-25,38.4027099609
2014-08-26,38.2100601196
2014-08-27,38.0495185852
2014-08-28,37.9531822205
2014-08-29,37.8889694214
2014-09-02,38.2742843628
2014-09-03,38.3063926697
2014-09-04,38.1779518127
2014-09-05,38.0174102783
2014-09-08,37.9852867126
2014-09-09,37.6641960144
2014-09-10,38.0816307068
2014-09-11,37.9852867126
2014-09-12,37.8568687439
2014-09-15,37.8889694214
2014-09-16,37.9531822205
2014-09-17,37.6320953369
2014-09-18,37.8568687439
2014-09-19,37.9210777283
2014-09-22,37.8889694214
2014-09-23,37.8247489929
2014-09-24,38.0495185852
2014-09-25,37.9531822205
2014-09-26,38.2421760559
2014-09-29,38.0174102783
2014-09-30,37.7926483154
2014-10-01,37.1825637817
2014-10-02,36.4761581421
2014-10-03,36.925693512
2014-10-06,36.8293647766
2014-10-07,36.6045951843
2014-10-08,36.8293647766
2014-10-09,35.8981971741
