date,value
2004-01-16,6355.2038599786
2004-01-27,6465.3015959973
2004-01-28,6475.1596924822
2004-01-29,6402.3526938291
2004-01-30,6475.5396943983
2004-02-02,6422.8279780348
2004-02-03,6360.4986291054
2004-02-04,6356.7790998695
2004-02-05,6386.252170308
2004-02-06,6476.0030256364
2004-02-09,6580.1682210263
2004-02-10,6616.2913563619
2004-02-11,6578.8387919148
2004-02-12,6555.378646119
2004-02-13,6683.2149004397
2004-02-16,6713.9315725649
2004-02-17,6752.7681865897
2004-02-18,6754.2952959881
2004-02-19,6833.6121300804
2004-02-20,6815.934152153
2004-02-23,6825.1121252711
2004-02-24,6749.1517894097
2004-02-25,6810.1672458137
2004-02-26,6846.3005504086
2004-02-27,6909.7116868186
2004-03-01,7053.4978608171
2004-03-02,7128.7997872217
2004-03-03,7089.3700176499
2004-03-04,7193.3713145162
2004-03-05,7094.0823325241
2004-03-08,7055.5964799619
2004-03-09,7139.0495047562
2004-03-10,7050.3410578837
2004-03-11,7050.8347424554
2004-03-12,6976.3199699583
2004-03-15,6803.67713579
2004-03-16,6756.8722510738
2004-03-17,6743.9366874092
2004-03-18,6961.7405526583
2004-03-19,6984.3501592131
2004-03-22,6516.1818395819
2004-03-23,6343.0174379919
2004-03-24,6362.3638228886
2004-03-25,6299.8834680252
2004-03-26,6269.3821674915
2004-03-29,6620.5234483187
2004-03-30,6655.0578651596
2004-03-31,6685.2927225139
2004-04-01,6690.7279179891
2004-04-02,6714.9691673328
2004-04-05,6845.5440229311
2004-04-06,6793.7274043178
2004-04-07,6809.9594375232
2004-04-08,6842.6252210529
2004-04-09,6792.981055659
2004-04-12,6957.980161014
2004-04-13,6980.3057713975
2004-04-14,7054.0902229981
2004-04-15,6912.6117815406
2004-04-16,7002.1533501044
2004-04-19,6971.5768847457
2004-04-20,6981.8547425637
2004-04-21,6989.0555466677
2004-04-22,6898.9981708702
2004-04-23,6900.5685063703
2004-04-26,6863.4513198104
2004-04-27,6793.3979970552
2004-04-28,6726.0117443515
2004-04-29,6548.5059144657
2004-04-30,6260.0399856861
2004-05-03,6159.3409787984
2004-05-04,6325.515946602
2004-05-05,5990.6047145531
2004-05-06,6047.6266770241
2004-05-07,6178.9469375152
2004-05-10,5958.5532452532
2004-05-11,6005.9952366605
2004-05-12,6085.3187293654
2004-05-13,6044.5841671042
2004-05-14,5905.8253827119
2004-05-17,5610.7138250647
2004-05-18,5688.7910930667
2004-05-19,5993.6695745437
2004-05-20,5948.8944301727
2004-05-21,6113.18963032
2004-05-24,6096.1949292067
2004-05-25,6110.3498011265
2004-05-26,6173.8655180285
2004-05-27,6174.7403860351
2004-05-28,6281.2716781098
2004-05-31,6122.2276095253
2004-06-01,6127.5252510666
2004-06-02,6014.035917605
2004-06-03,5809.5280644795
2004-06-04,5868.549847803
2004-06-07,6084.3872966245
2004-06-08,6128.7480985661
2004-06-09,6117.6092501973
2004-06-10,6027.3270981152
2004-06-11,5902.4246575602
2004-06-14,5734.7679541547
2004-06-15,5822.7361616114
2004-06-16,5722.3555860373
2004-06-17,5833.4713381594
2004-06-18,5742.8571080896
2004-06-21,5723.0836336148
2004-06-23,5893.1546088261
2004-06-24,5954.0355666775
2004-06-25,5976.3279367595
2004-06-28,5878.9269495074
2004-06-29,5912.5258313518
2004-06-30,6000.014817754
2004-07-01,6013.1129939695
2004-07-02,5936.0228912042
2004-07-05,5854.2673189694
2004-07-06,5924.0106856914
2004-07-07,5935.0453075667
2004-07-08,5925.025579124
2004-07-09,5986.1522390258
2004-07-12,5981.9692179947
2004-07-13,5930.9813605677
2004-07-14,5862.0248477048
2004-07-15,5788.5053227065
2004-07-16,5748.371671123
2004-07-19,5737.458270003
2004-07-20,5562.7785152139
2004-07-21,5643.2907995304
2004-07-22,5627.0555009619
2004-07-23,5632.128344795
2004-07-26,5606.3998442381
2004-07-27,5674.6501109956
2004-07-28,5661.4139372666
2004-07-29,5636.7855841821
2004-07-30,5698.4482731641
2004-08-02,5624.0202510024
2004-08-03,5632.0482417642
2004-08-04,5586.5951917168
2004-08-05,5704.8885396212
2004-08-06,5684.0506661301
2004-08-09,5694.9131888808
2004-08-10,5691.2630924441
2004-08-11,5659.5103442459
2004-08-12,5663.5352100458
2004-08-13,5688.5970449936
2004-08-16,5649.853245565
2004-08-17,5636.9257710003
2004-08-18,5724.1438415742
2004-08-19,5903.5569281446
2004-08-20,5930.8635367784
2004-08-23,5970.9207764469
2004-08-26,6133.5179816643
2004-08-27,6121.8200329782
2004-08-30,6112.4140485712
2004-08-31,6097.1942249922
2004-09-01,6202.3766849127
2004-09-02,6210.4478100598
2004-09-03,6122.1413280648
2004-09-06,6143.9741659014
