date,value
2018-04-04,64.3560714722
2018-04-05,64.4768600464
2018-04-06,63.1309013367
2018-04-09,63.7434806824
2018-04-10,64.4509735107
2018-04-11,64.0023269653
2018-04-12,64.0972366333
2018-04-13,64.1403656006
2018-04-16,64.3819503784
2018-04-17,64.6666793823
2018-04-18,65.4259414673
2018-04-19,65.0463027954
2018-04-20,64.2956695557
2018-04-23,63.9505577087
2018-04-24,63.2085571289
2018-04-25,63.2430648804
2018-04-26,64.8823699951
2018-04-27,65.6502609253
2018-04-30,65.2274932861
2018-05-01,64.8823699951
2018-05-02,64.1231155396
2018-05-03,64.252532959
2018-05-04,64.1231155396
2018-05-07,63.3897399902
2018-05-08,63.2861976624
2018-05-09,63.3207054138
2018-05-10,64.7098312378
2018-05-11,64.6839370728
2018-05-14,64.2784194946
2018-05-15,62.9238243103
2018-05-16,63.54504776
2018-05-17,63.0791282654
2018-05-18,62.9755859375
2018-05-21,63.3465995789
2018-05-22,63.5968093872
2018-05-23,64.2266387939
2018-05-24,63.3983612061
2018-05-25,63.9505577087
2018-05-29,62.6994972229
2018-05-30,62.5700759888
2018-05-31,62.2422103882
2018-06-01,63.3983612061
2018-06-04,63.6571960449
2018-06-05,63.2171707153
2018-06-06,64.2784194946
2018-06-07,63.8556442261
2018-06-08,63.3897399902
2018-06-11,63.6744613647
2018-06-12,63.0704994202
2018-06-13,62.6994972229
2018-06-14,61.888469696
2018-06-15,60.5683937073
2018-06-18,59.8522605896
2018-06-19,58.5580711365
2018-06-20,58.9894676208
2018-06-21,57.8764648438
2018-06-22,58.7392578125
2018-06-25,58.5149345398
2018-06-26,58.2992248535
2018-06-27,57.626247406
2018-06-28,57.7038993835
2018-06-29,58.4200210571
2018-07-02,57.143081665
2018-07-03,56.7203102112
2018-07-05,56.5908851624
2018-07-06,57.0826950073
2018-07-09,57.9109764099
2018-07-10,57.8246841431
2018-07-11,56.6512908936
2018-07-12,56.8669891357
2018-07-13,57.1171913147
2018-07-16,57.0913162231
2018-07-17,57.3846702576
2018-07-18,57.1085739136
2018-07-19,56.3061714172
2018-07-20,57.2293624878
2018-07-23,56.0645866394
2018-07-24,56.9101257324
2018-07-25,57.5658531189
2018-07-26,57.1775856018
2018-07-27,57.4450645447
2018-07-30,57.4278068542
2018-07-31,58.0317649841
2018-08-01,57.6521339417
2018-08-02,56.3924484253
2018-08-03,56.9101257324
2018-08-06,56.6599159241
2018-08-07,57.6348762512
2018-08-08,57.531337738
2018-08-09,57.2897605896
2018-08-10,55.8316268921
2018-08-13,54.9774589539
2018-08-14,55.857509613
2018-08-15,54.6150856018
2018-08-16,55.1586456299
2018-08-17,55.7625999451
2018-08-20,55.7798576355
2018-08-21,56.8324737549
2018-08-22,56.961894989
2018-08-23,56.2975387573
2018-08-24,57.6089897156
2018-08-27,58.2043266296
2018-08-28,58.1439323425
2018-08-29,58.178440094
2018-08-30,57.6003684998
2018-08-31,58.083530426
2018-09-04,57.6003684998
2018-09-05,56.8238449097
2018-09-06,56.5995178223
2018-09-07,55.9955635071
2018-09-10,56.0818367004
2018-09-11,56.4269599915
2018-09-12,56.6081504822
2018-09-13,57.1517028809
2018-09-14,57.4795837402
2018-09-17,56.6254043579
2018-09-18,57.4278068542
2018-09-19,57.4623184204
2018-09-20,58.3682556152
2018-09-21,58.5666999817
2018-09-24,58.2129554749
2018-09-25,58.5408172607
2018-09-26,58.6012115479
2018-09-27,59.1188812256
2018-09-28,58.9031829834
2018-10-01,58.6270980835
2018-10-02,57.7125320435
2018-10-03,57.0740623474
2018-10-04,55.5123939514
2018-10-05,55.5382843018
2018-10-08,55.400226593
2018-10-09,55.1413879395
2018-10-10,53.5107040405
2018-10-11,52.3804359436
2018-10-12,53.5797309875
2018-10-15,52.9930267334
2018-10-16,54.0456390381
2018-10-17,53.709148407
2018-10-18,52.2855262756
2018-10-19,53.0275306702
2018-10-22,53.0965614319
